index,datetime,player,channel,message
0,17/12/2025 05:35,Bez,online-boutique-7168,What a day! Our Grand Summer Sale kicked off this morning at 10 and the response has been insane. Can't believe we're already 5 hours in
1,17/12/2025 05:35,Bob,online-boutique-7168,Totally! Just checked the dashboard we've already crossed $160k+ in revenue :money_mouth_face: . The sale energy is next level!
2,17/12/2025 05:35,Tinus,online-boutique-7168,That's fantastic but hey this is just the beginning. Three days to go... I'm keeping my fingers crossed :crossed_fingers:
3,17/12/2025 05:35,Bez,online-boutique-7168,Seeing so many people shopping on a holiday it feels satisfying. Exactly the momentum we were hoping for
5,17/12/2025 05:36,player1,online-boutique-7168,test P1
6,17/12/2025 05:36,player1,business-comms-7168,*Incident Number INC10009:* test P1
7,17/12/2025 05:37,player1,online-boutique-7168,Clicked undefined button
8,17/12/2025 05:38,player1,online-boutique-7168,Clicked org button
9,17/12/2025 05:38,player1,online-boutique-7168,Clicked undefined button
10,17/12/2025 05:38,player1,online-boutique-7168,Clicked Start button
12,17/12/2025 05:38,Shay,online-boutique-7168,Not this time! I just got a few alerts mentioning severe errors popping up in PROD
13,17/12/2025 05:38,Bob,online-boutique-7168,Weird... a few users just complained they are unable to complete their orders. Feels... off..
14,17/12/2025 05:39,player1,online-boutique-7168,Bob can you confirm if there are any errors or if this can be replicated?
15,17/12/2025 05:39,Bob,online-boutique-7168,Sure let me look at my reports
18,17/12/2025 05:39,Bob,online-boutique-7168,Here are some of the complaints we've received in the last few minutes. It's coming all across the globe
19,17/12/2025 05:39,Bob,online-boutique-7168,"Germany - ""I added items to my cart clicked checkout and it just kept spinning. Then it dumped me back to an empty cart"
20,17/12/2025 05:39,Bob,online-boutique-7168,"USA - ""Order failed twice and now the cart is empty. I refreshed but now the site is laggy"
21,17/12/2025 05:39,Bob,online-boutique-7168,"Japan - ""Got to checkout then error 502. Tried again - cart gone"
22,17/12/2025 05:39,Bob,online-boutique-7168,To sum it all we have got 240+ reports globally
23,17/12/2025 05:39,Bob,online-boutique-7168,Metrics
24,17/12/2025 05:40,player1,online-boutique-7168,Bob I tried a few times looks like it returns an empty cart - were you able to replicate?
25,17/12/2025 05:40,Bob,online-boutique-7168,Yes i get same error
26,17/12/2025 05:40,Bob,online-boutique-7168,the check out seems to have trouble
27,17/12/2025 05:41,player1,online-boutique-7168,Daniel can you please check the services and check for any errors?
28,17/12/2025 05:41,Shay,online-boutique-7168,Alerts are around Checkout app - lots of timeouts and out of memory
29,17/12/2025 05:41,Shay,online-boutique-7168,For further clarity looking into logs now
31,17/12/2025 05:41,Bez,business-comms-7168,Customers have gone outrageous. #OBFail and #OBStealsSale are trending with frustrated posts. We're getting hammered online! Where are we @player1?
32,17/12/2025 05:41,Shay,online-boutique-7168,Found these below error logs
33,17/12/2025 05:41,Shay,online-boutique-7168,```\napp[checkout-service] [ERROR] - write() failed Read-only filesystem\napp[checkout-service] Order submission failed for session_id=ae43f9 due to I/O error\napp[checkout-service] [ERROR] - Transaction commit failed Read-only file system\n[ERROR] nginx[3245] - 502 Bad Gateway while accessing upstream checkout service\n[ERROR] nginx
34,17/12/2025 05:41,player1,online-boutique-7168,Tanya Can you please perform a health check?
35,17/12/2025 05:41,Shay,online-boutique-7168,The server is too slow and give up while responding back. I'm not sure why read-only errors are there
36,17/12/2025 05:41,Daniel,online-boutique-7168,Looking at the above logs app looks fine. But system can't write new data. Errors suggests to be an infra component failure
37,17/12/2025 05:42,Daniel,online-boutique-7168,Also checkout servers show CPU and memory limits exceeded alerts this definitely looks bigger than just an app issue
38,17/12/2025 05:42,Daniel,online-boutique-7168,```app[checkout-service]: systemd[1]
39,17/12/2025 05:42,player1,online-boutique-7168,Thanks Shay looks like we have a file system stuck in readonly
40,17/12/2025 05:42,Shay,online-boutique-7168,Could this be due to load or any changes ?
43,17/12/2025 05:42,Shay,online-boutique-7168,Can we have an incident please
44,17/12/2025 05:42,Tanya,online-boutique-7168,Checking infra...
45,17/12/2025 05:42,Tanya,online-boutique-7168,All four checkout servers are maxed out - CPU memory and disk I/O all spiking. No changes or deployments were done from platform side
46,17/12/2025 05:42,Tanya,online-boutique-7168,ServerMetrics
47,17/12/2025 05:43,player1,online-boutique-7168,Tanya Daniel is advising high system resource utilization for CPU and Memory
48,17/12/2025 05:43,Tanya,online-boutique-7168,It doesn't looks like a load issue either. CPU and Memory spike is not matching with incoming traffic
49,17/12/2025 05:43,Tanya,online-boutique-7168,I'm seeing a running process called init_locker.sh eating up most of the CPU on the checkout server. That's not something we usually run. Something's suspicious here
50,17/12/2025 05:43,Tanya,online-boutique-7168,ProcessRunning
51,17/12/2025 05:43,player1,online-boutique-7168,Tanya if we have read-only filesystem can we restart the infrastructure?
52,17/12/2025 05:44,Tanya,online-boutique-7168,I see new process is running
53,17/12/2025 05:44,player1,online-boutique-7168,Maya can you please investigate this script running called init_locker.sh?
54,17/12/2025 05:44,Maya,online-boutique-7168,Sure do we have an incident ?
56,17/12/2025 05:44,player1,online-boutique-7168,*INC10009*
57,17/12/2025 05:45,player1,online-boutique-7168,Checkout failure P1
58,17/12/2025 05:45,player1,business-comms-7168,*Incident Number INC100029:* Checkout failure P1
60,17/12/2025 05:45,Maya,online-boutique-7168,thanks
62,17/12/2025 05:45,Bez,business-comms-7168,I'm seeing some posts on social media about issues with our platform is this a regional issue or hitting customers globally?
63,17/12/2025 05:45,Maya,online-boutique-7168,Let me check if there's anything suspicious
64,17/12/2025 05:45,Bez,business-comms-7168,"Got an email claiming responsibility by ""BlackCrow Group"" and demanding payment of $5M in crypto. Honestly I get these hoax emails all the time so I'm not buying it"
65,17/12/2025 05:45,Maya,online-boutique-7168,Weird!! Security agent known as EDR(Endpoint Detection and Response) is missing from all 4 checkout servers. That's? concerning
66,17/12/2025 05:45,Maya,online-boutique-7168,```EDR is basically our endpoint defense tool it tracks unusual activity at the servers```
67,17/12/2025 05:45,Maya,online-boutique-7168,AlsoI found an init_locker.sh script encrypting DB app and log files which is renaming the filename like below
68,17/12/2025 05:45,Maya,online-boutique-7168,```\norder_log_2025-06-01.locked\nsession_state.tmp.locked```
69,17/12/2025 05:46,Daniel,online-boutique-7168,this explains why there were errors in checkout logs saying write failed  read-only filesystem
70,17/12/2025 05:46,Tanya,online-boutique-7168,Wait... there's a file here named HELP_ME_DECRYPT.txt. I opened it appears a ransom note. This doesn't look good
71,17/12/2025 05:46,Tanya,online-boutique-7168,help_me_decrypt
72,17/12/2025 05:46,player1,business-comms-7168,Hi Bez We can see some process running which Maya is checking
73,17/12/2025 05:46,Maya,online-boutique-7168,Confirmed. This is a ransomware breach. @player1 inform business about this
74,17/12/2025 05:46,Tanya,online-boutique-7168,Shall i try killing this script ?
75,17/12/2025 05:46,Bob,online-boutique-7168,Guys!!! User complaints are sky rocketing its turning catastrophic!
76,17/12/2025 05:46,Shay,online-boutique-7168,We must get this script killed asap might help in stabilising the systems instantly
77,17/12/2025 05:47,player1,online-boutique-7168,Hi Daniel please kill the process running the script
78,17/12/2025 05:47,Tanya,online-boutique-7168,Ok  killing the script now...
79,17/12/2025 05:47,Tanya,online-boutique-7168,"Tried killing the script all checkout servers just rebooted with a ransom banner. New ransom note say: ""Interruption detected. Price doubled. Pay $10M in Bitcoin"
80,17/12/2025 05:47,player1,business-comms-7168,Hi Bez we have a ransomware breach - teams are working to shut down the script running on the system
82,17/12/2025 05:48,Bez,business-comms-7168,Just got another ransom email says we tried to interfere and now the price doubled. Was something stupid done on our side?
83,17/12/2025 05:48,player1,online-boutique-7168,Do we have any backup we can restore from?
84,17/12/2025 05:48,player1,online-boutique-7168,Daniel do we have any backup that we can restore from?
85,17/12/2025 05:48,Maya,online-boutique-7168,We do have back up
86,17/12/2025 05:48,Daniel,online-boutique-7168,MAya is teh SME lets follow her
87,17/12/2025 05:48,Maya,online-boutique-7168,Killing the script could make things worse higher ransom or losing data forever
88,17/12/2025 05:48,Bez,business-comms-7168,This is nightmare! @player1 where are we right now?
89,17/12/2025 05:48,Maya,online-boutique-7168,@player1 before we do anything I'd request everyone to please change their passwords
90,17/12/2025 05:48,Maya,online-boutique-7168,Also I'm removing everyone's access to servers - only I'll have control for now. Later we will reassess to do any activity further
91,17/12/2025 05:49,player1,online-boutique-7168,Hi Maya Tanya do we have any backup we can restore from?
92,17/12/2025 05:49,Daniel,online-boutique-7168,Done on my end
93,17/12/2025 05:49,Hamed,online-boutique-7168,Updated. @Maya smart move by limiting server's access
94,17/12/2025 05:49,Shay,online-boutique-7168,Password updated
95,17/12/2025 05:49,Bob,online-boutique-7168,Changed mine too. Better safe than sorry
96,17/12/2025 05:49,player1,online-boutique-7168,Thanks Maya
97,17/12/2025 05:49,Tanya,online-boutique-7168,All set
98,17/12/2025 05:49,Tanya,online-boutique-7168,It's much worse now. Every file I check is encrypted nothing can be opened or recovered.
99,17/12/2025 05:49,Shay,online-boutique-7168,I'm seeing new errors on frontend now. How's it for you @player1 ?
100,17/12/2025 05:49,Maya,online-boutique-7168,Attention! when it comes to potential security breaches it's important we don't discuss sensitive details here
101,17/12/2025 05:49,Maya,online-boutique-7168,I'm setting up private channel...
102,17/12/2025 05:49,player1,business-comms-7168,We are currently requesting everyone to change their passwords - please do not open any suspicious emails
103,17/12/2025 05:49,Bez,business-comms-7168,Noted
104,17/12/2025 05:49,Maya,online-boutique-7168,@player1 before we move to private channel can you check with business what's the plan - are we paying the ransom or moving with response?
105,17/12/2025 05:50,player1,business-comms-7168,Question from the Tech support Bez wanting to know if we pay the ransom or proceed with restore from backup?
106,17/12/2025 05:50,Bez,business-comms-7168,Not in favor of paying. Ethically it sets the wrong example and there's no real guarantee we'll get anything back
107,17/12/2025 05:50,Tinus,business-comms-7168,Agree. Also just to be clear - we don't need to alert the ICO(Information Commissioner's Office) right this second. We've got up to 72 hours but that depends on how serious this really is
108,17/12/2025 05:50,Maya,private-comms-7168,@player1 let's build the core response team here. I've already added myself. Who else should we pull in to keep it tight and efficient?
109,17/12/2025 05:50,Maya,private-comms-7168,I'd say one senior person each from security platform and engineering. Also add Tanya tasks could be platform intensive
110,17/12/2025 05:50,player1,business-comms-7168,Bez We're setting up a private channel now as this is security issue
111,17/12/2025 05:50,Bez,business-comms-7168,@Tinus do you think this is something we should loop in any cyber security agency for?
112,17/12/2025 05:50,Tinus,business-comms-7168,If it looks like a complete lock-out I'd say yes
113,17/12/2025 05:51,Tinus,business-comms-7168,We've got Cyvantics Security on retainer - just in case this gets out of hand. @player1 ask Maya to reach out if needed
114,17/12/2025 05:51,player1,private-comms-7168,Maya we have Cyvantics Security if required fyi
115,17/12/2025 05:52,player1,private-comms-7168,Daniel Tanya
116,17/12/2025 05:52,Daniel,private-comms-7168,Hi
117,17/12/2025 05:52,Tanya,private-comms-7168,Hi
118,17/12/2025 05:52,Tanya,private-comms-7168,@Hamed
119,17/12/2025 05:52,Hamed,private-comms-7168,Hi
120,17/12/2025 05:52,player1,private-comms-7168,Hamed thanks for joining
121,17/12/2025 05:52,Maya,private-comms-7168,Yes we've got an IR(incident response) retainer with Cyvantics Security
122,17/12/2025 05:52,Bez,business-comms-7168,@player1 I need a clear answer from the team. What exactly is affected right now?
123,17/12/2025 05:52,Maya,private-comms-7168,Looped in Cyvantics Security - they're on their way now to take snapshots of the infected server and storage followed by forensics on it
124,17/12/2025 05:52,Tinus,business-comms-7168,You're right. We need clear facts - which systems are locked which are safe
125,17/12/2025 05:53,Maya,private-comms-7168,Meanwhile I've got this from Cyvantics. @player1 can you help track the steps and coordinate?
126,17/12/2025 05:53,Maya,private-comms-7168,<https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA>
127,17/12/2025 05:53,Maya,private-comms-7168,We've got isolation steps in the playbook but before we dive in can you paste that list here? I'll help team run through it
128,17/12/2025 05:53,player1,private-comms-7168,Hamed are we looking to restore from backup at this stage?
129,17/12/2025 05:53,Hamed,private-comms-7168,we have back from last night 2 AM
130,17/12/2025 05:54,Maya,private-comms-7168,Can you please guide thru teh steps here @Russel
131,17/12/2025 05:54,player1,private-comms-7168,Tanya and Maya do we know which systems are affected and locked currently?
132,17/12/2025 05:54,Tanya,private-comms-7168,Checking...
134,17/12/2025 05:54,player1,private-comms-7168,I need to report to Bez
135,17/12/2025 05:54,Tanya,private-comms-7168,From what I'm seeing the impact seems limited to the checkout servers. We haven't spotted similar symptoms on the others so far
