DateTime,Channel,Name,Message
22/10/2025 10:09,Business Comms 6404,U03CD3S4A0J,<@U03CD3S4A0J> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U03CD3S4A0J,<@U03CD3S4A0J> has joined the channel
22/10/2025 10:09,Private Comms 6404,U03CD3S4A0J,<@U03CD3S4A0J> has joined the channel
22/10/2025 10:09,Business Comms 6404,U07SYNA8HLJ,<@U07SYNA8HLJ> has joined the channel
22/10/2025 10:09,Business Comms 6404,U03BY6AJZMM,<@U03BY6AJZMM> has joined the channel
22/10/2025 10:09,Business Comms 6404,U03C9QC6HHB,<@U03C9QC6HHB> has joined the channel
22/10/2025 10:09,Business Comms 6404,U03MH3MV62J,<@U03MH3MV62J> has joined the channel
22/10/2025 10:09,Business Comms 6404,U03TKA1PRB9,<@U03TKA1PRB9> has joined the channel
22/10/2025 10:09,Business Comms 6404,U046ZV3A6TU,<@U046ZV3A6TU> has joined the channel
22/10/2025 10:09,Business Comms 6404,U048D1HGP5M,<@U048D1HGP5M> has joined the channel
22/10/2025 10:09,Business Comms 6404,U05T5GU82RL,<@U05T5GU82RL> has joined the channel
22/10/2025 10:09,Business Comms 6404,U063QU0F60M,<@U063QU0F60M> has joined the channel
22/10/2025 10:09,Business Comms 6404,U06511E4ZSA,<@U06511E4ZSA> has joined the channel
22/10/2025 10:09,Business Comms 6404,U06FL69C6JF,<@U06FL69C6JF> has joined the channel
22/10/2025 10:09,Business Comms 6404,U06HZTCU3EZ,<@U06HZTCU3EZ> has joined the channel
22/10/2025 10:09,Business Comms 6404,U06LRHG8SSZ,<@U06LRHG8SSZ> has joined the channel
22/10/2025 10:09,Business Comms 6404,U072WJ4V5LP,<@U072WJ4V5LP> has joined the channel
22/10/2025 10:09,Business Comms 6404,U073FURH2PN,<@U073FURH2PN> has joined the channel
22/10/2025 10:09,Business Comms 6404,U0793RSL46R,<@U0793RSL46R> has joined the channel
22/10/2025 10:09,Business Comms 6404,U07KYBU5U9H,<@U07KYBU5U9H> has joined the channel
22/10/2025 10:09,Business Comms 6404,U088NNB60QK,<@U088NNB60QK> has joined the channel
22/10/2025 10:09,Business Comms 6404,U08MJ4UMZ7T,<@U08MJ4UMZ7T> has joined the channel
22/10/2025 10:09,Business Comms 6404,U08UR5Q0N79,<@U08UR5Q0N79> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047KAE5JLV,<@U047KAE5JLV> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N6LHU0K,<@U047N6LHU0K> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N6LUYJX,<@U047N6LUYJX> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N6MGH19,<@U047N6MGH19> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N90R8KU,<@U047N90R8KU> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N91SRH8,<@U047N91SRH8> has joined the channel
22/10/2025 10:09,Business Comms 6404,U047N93BV7U,<@U047N93BV7U> has joined the channel
22/10/2025 10:09,Business Comms 6404,U0480TP9ZA5,<@U0480TP9ZA5> has joined the channel
22/10/2025 10:09,Business Comms 6404,U06CA3MRAJF,<@U06CA3MRAJF> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U07SYNA8HLJ,<@U07SYNA8HLJ> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U03BY6AJZMM,<@U03BY6AJZMM> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U03C9QC6HHB,<@U03C9QC6HHB> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U03MH3MV62J,<@U03MH3MV62J> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U03TKA1PRB9,<@U03TKA1PRB9> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U046ZV3A6TU,<@U046ZV3A6TU> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U048D1HGP5M,<@U048D1HGP5M> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U05T5GU82RL,<@U05T5GU82RL> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U063QU0F60M,<@U063QU0F60M> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U06511E4ZSA,<@U06511E4ZSA> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U06FL69C6JF,<@U06FL69C6JF> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U06HZTCU3EZ,<@U06HZTCU3EZ> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U06LRHG8SSZ,<@U06LRHG8SSZ> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U072WJ4V5LP,<@U072WJ4V5LP> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U073FURH2PN,<@U073FURH2PN> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U0793RSL46R,<@U0793RSL46R> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U07KYBU5U9H,<@U07KYBU5U9H> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U088NNB60QK,<@U088NNB60QK> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U08MJ4UMZ7T,<@U08MJ4UMZ7T> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U08UR5Q0N79,<@U08UR5Q0N79> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047KAE5JLV,<@U047KAE5JLV> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N6LHU0K,<@U047N6LHU0K> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N6LUYJX,<@U047N6LUYJX> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N6MGH19,<@U047N6MGH19> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N90R8KU,<@U047N90R8KU> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N91SRH8,<@U047N91SRH8> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U047N93BV7U,<@U047N93BV7U> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U0480TP9ZA5,<@U0480TP9ZA5> has joined the channel
22/10/2025 10:09,Online Boutique 6404,U06CA3MRAJF,<@U06CA3MRAJF> has joined the channel
22/10/2025 10:09,Online Boutique 6404,Bez,"What a day! Our Grand Summer Sale kicked off this morning at 10, and the response has been insane. Can't believe we're already 5 hours in"
22/10/2025 10:09,Online Boutique 6404,Bob,"Totally! Just checked the dashboard, we've already crossed $160k+ in revenue :money_mouth_face: . The sale energy is next level!"
22/10/2025 10:09,Online Boutique 6404,Tinus,"That's fantastic, but hey, this is just the beginning. Three days to go... I'm keeping my fingers crossed :crossed_fingers:"
22/10/2025 10:10,Online Boutique 6404,Bez,"Seeing so many people shopping on a holiday, it feels satisfying. Exactly the momentum we were hoping for"
22/10/2025 10:10,Online Boutique 6404,UptimeLabs,"Welcome to DEFCON 1, are you perpared for the challenge?.

 *Use `/help` at any time for a list of useful links and commands*
 *Use `/incident` to create an incident record*

Once you're ready just click start to begin Start button"
22/10/2025 10:14,Online Boutique 6404,UptimeLabs,":alarm_clock: - You have 40 minutes to resolve the outage, good luck! You can type `/help` if you need any reminders."
22/10/2025 10:14,Online Boutique 6404,Shay,"Not this time!, I just got a few alerts mentioning severe errors popping up in PROD"
22/10/2025 10:14,Online Boutique 6404,Bob,Weird... a few users just complained they are unable to complete their orders. Feels... off..
22/10/2025 10:14,Online Boutique 6404,Shay,The alerts have come up again
22/10/2025 10:14,Online Boutique 6404,Player7,<@U047N91SRH8> how many user are impacted? is it region specific?
22/10/2025 10:15,Online Boutique 6404,Bob,"Sure, let me look at my reports"
22/10/2025 10:15,Online Boutique 6404,Bob,Here are some of the complaints we've received in the last few minutes. It's coming all across the globe 
