datetime,player,channel,message
2026-04-07 15:08:02,uptimelabs,online-boutique-8333,"Welcome to The Big Investor, it is time to meet the team.

 *Access game links by pressing the Uptime Labs Logo in the top right of the screen*
 *Use `/incident` to create an incident record*

Once you're ready just click start to begin"
2026-04-07 15:11:29,bez,online-boutique-8333,"Everyone, listen up, I just got off the phone with our biggest investor, Melon Tusk. He told me he was just trying to buy a Candle Holder for his grandma but the website wouldn't let him buy it."
2026-04-07 15:11:38,bez,online-boutique-8333,Melon is really nervous because he heard about our outage earlier in the week.
2026-04-07 15:11:42,bez,online-boutique-8333,Please tell me it's a problem with his computer and not a problem with our website.
2026-04-07 15:11:46,tinus,online-boutique-8333,"Ok everyone, you know what to do. @jamie.mardell-withersworldwide.com let's size up the issue."
2026-04-07 15:11:52,tinus,online-boutique-8333,I hope it's not payments again. I fear it is.
2026-04-07 15:11:56,bez,online-boutique-8333,Oh my knees! Not again. Get this back up fast or we are toast!
2026-04-07 15:12:01,bez,online-boutique-8333,keep me updated in the Business Comms channel
2026-04-07 15:12:07,tinus,online-boutique-8333,Is Melon the only one with this issue?
2026-04-07 15:12:08,PLAYER,online-boutique-8333,"Can someone try the website to verify, and also check to see if it is only the candle or other products"
2026-04-07 15:12:12,uptimelabs,online-boutique-8333,:star: Reproduces the incident
2026-04-07 15:12:12,uptimelabs,online-boutique-8333,:star: Asking questions to validate impact of the problem
2026-04-07 15:12:19,bez,business-comms-8333,Melon's on the phone asking to join the incident bridge.
2026-04-07 15:12:22,bez,business-comms-8333,I told him it's not worth it and you have it under control under control. Don't let me down!
2026-04-07 15:12:25,shay,online-boutique-8333,i can replicate
2026-04-07 15:12:29,bez,business-comms-8333,@jamie.mardell-withersworldwide.com Tusk is very invested in this issue since he was involved in the incident so he's going to want constant updates
2026-04-07 15:12:29,shay,online-boutique-8333,Its all products
2026-04-07 15:12:37,PLAYER,online-boutique-8333,
2026-04-07 15:12:37,uptimelabs,business-comms-8333,*Incident Number INC1010:* Sev1 Website is currently down
2026-04-07 15:12:37,uptimelabs,online-boutique-8333,:star: Incident record created
2026-04-07 15:12:37,shay,online-boutique-8333,i cant go past check out
2026-04-07 15:12:38,bez,business-comms-8333,"Tusk says he might not invest in the next round, depending on how we handle this outage."
2026-04-07 15:12:41,bez,business-comms-8333,I will need constant updates on the progress of the incident so he can see how well we handle these high-severity incidents
2026-04-07 15:12:56,bez,business-comms-8333,"Jamie, Is the whole website down ?"
2026-04-07 15:13:09,bez,business-comms-8333,Tusk says he cant make payment
2026-04-07 15:13:09,PLAYER,business-comms-8333,We are investigating the website being down Bez. I will give you an update in 10 minutes
2026-04-07 15:13:12,uptimelabs,online-boutique-8333,:star: Track actions and time box them
2026-04-07 15:13:50,PLAYER,online-boutique-8333,Can someone have a look at any changes which have recently taken place please. I have tried to get on the website and it is down
2026-04-07 15:13:54,shay,online-boutique-8333,Here's the detailed info on each of the changes made today
2026-04-07 15:13:55,uptimelabs,online-boutique-8333,:star: Check changes done to the platform
