index,datetime,player,channel,message
0,2025-07-23 09:09:26,Shay,online-boutique-5115,"30 mins into this promotional campaign and its already proving to be a great success"
1,2025-07-23 09:09:31,Bez,online-boutique-5115,"I'm seeing a lot of sales coming in"
2,2025-07-23 09:09:35,Tanya,online-boutique-5115,"It was definitely a great idea offering a free tote for every $50 spent"
3,2025-07-23 09:09:39,Daniel,online-boutique-5115,"People love free stuff"
4,2025-07-23 09:09:42,Bez,online-boutique-5115,"Sales are definitely looking good team. If we keep this up Ill treat the whole team to dinner next friday"
5,2025-07-23 09:09:47,Hamed,online-boutique-5115,"In that case Im going to have my eyes glued to the monitoring services to make sure there are no hiccups"
6,2025-07-23 09:09:51,Tanya,online-boutique-5115,"Yeah guys. Just be vigilant. Because theres such a high volume of sales something could easily go wrong"
7,2025-07-23 09:09:57,Tinus,online-boutique-5115,"Remember everyone if theres anything unusual raise the flag immediately. Heres to a hitch-free sale!"
9,2025-07-23 09:11:39,PLAYER,online-boutique-5115,"Clicked Start button"
11,2025-07-23 09:11:44,Bob,online-boutique-5115,"Team we have a situation. Customers are reporting they arent receiving confirmation emails."
12,2025-07-23 09:11:49,Shay,online-boutique-5115,"That is not good"
13,2025-07-23 09:11:55,Tanya,online-boutique-5115,"I knew things were too good to be true"
14,2025-07-23 09:12:00,Tinus,online-boutique-5115,"We need to get those emails sent out as quickly as possible"
15,2025-07-23 09:12:05,Daniel,online-boutique-5115,"Im checking our email service logs now. Hold on..."
16,2025-07-23 09:12:10,Tanya,online-boutique-5115,"And Ill check to see if the problem is platform related"
17,2025-07-23 09:12:15,Bez,online-boutique-5115,"As well as impacting our sales this will impact the trust customers have in us. Lets get this incident fixed ASAP"
18,2025-07-23 09:12:20,Bob,online-boutique-5115,"@Damian Heymann please guide us through the next steps. We need to act fast and resolve this."
19,2025-07-23 09:12:43,PLAYER,online-boutique-5115,"Bob are customers across the globe reporting the issue or is it localized ? how many calls so far ?"
20,2025-07-23 09:12:48,Bob,online-boutique-5115,"Checking the reports"
22,2025-07-23 09:13:13,Bob,online-boutique-5115,"we are receiving calls thru out - It must be global"
23,2025-07-23 09:13:20,PLAYER,online-boutique-5115,"Daniel is the email service hosted by us ?"
24,2025-07-23 09:13:22,Bob,online-boutique-5115,"So far 300+ calls"
25,2025-07-23 09:13:44,Daniel,online-boutique-5115,"Hi Damian  yeah we have Email service app"
26,2025-07-23 09:13:50,PLAYER,online-boutique-5115,"Daniel i see a change for the email service in PROD CHG89352"
27,2025-07-23 09:13:53,Daniel,online-boutique-5115,"i am looking the logs"
28,2025-07-23 09:13:55,PLAYER,online-boutique-5115,"could it be the root cause ?"
32,2025-07-23 09:14:27,Daniel,online-boutique-5115,"That was a minor change - but i can roll back if you want - But timing of change and error aren't matching"
33,2025-07-23 09:14:32,damian.heymann,business-comms-5115,"*Incident Number INC100095:* clients are not receiving confirmation emails P1"
35,2025-07-23 09:14:34,Bez,business-comms-5115,"Update"
37,2025-07-23 09:15:17,PLAYER,business-comms-5115,"Clients are not receiving confirmation emails around 300 calls reported so far email service logs and recent PROD changes being checked"
38,2025-07-23 09:15:46,Shay,online-boutique-5115,"I see i dont see email confirmation when i place the order"
39,2025-07-23 09:15:47,PLAYER,online-boutique-5115,"if the timings don't match don't roll back what else could potentially caus the issue ?"
40,2025-07-23 09:15:58,Daniel,online-boutique-5115,"[ERROR] [ses-email-sender] [Thread-12] Failed to send email via Amazon SES\nTraceback (most recent call last):\n  File ""/app/email_sender.py"" line 87 in send_email\n    response = ses_client.send_email(\n      Source=source_email\n      Destination={'ToAddresses': [recipient_email]}\n      Message={\n        'Subject': {'Data': subject}\n        'Body': {'Text': {'Data': body_text}}\n      }\n    )\n  File ""/usr/local/lib/python3.8/site-packages/botocore/client.py"" line 357 in _api_call\n    return self._make_api_call(operation_name kwargs)\n  File ""/usr/local/lib/python3.8/site-packages/botocore/client.py"" line 676 in _make_api_call\n    raise error_class(parsed_response operation_name)\nbotocore.exceptions.EndpointConnectionError: Could not connect to the endpoint URL: ""<https://email.us-west-2.amazonaws.com>""\n[INFO] [ses-email-sender] [Thread-12] Retrying in 5 seconds...\n[ERROR] [ses-email-sender] [Thread-12] Failed to send email via Amazon SES after retrying\nTraceback (most recent call last):\n  File ""/app/email_sender.py"
41,2025-07-23 09:16:35,PLAYER,online-boutique-5115,"Daniel Tanya can we please engage Amazon ? the error suggests a problem with their SES service"
42,2025-07-23 09:16:36,Bob,online-boutique-5115,"Customers have only started reporting issues (with not receiving emails) 30 mins after the sale began"
43,2025-07-23 09:16:54,Bez,business-comms-5115,"So it didn’t affect our sales just the confirmation email wasn’t received? And that’s why a P1 was raised?"
44,2025-07-23 09:16:59,Tanya,online-boutique-5115,"Sure i will check - but do we know what's the issue ?"
45,2025-07-23 09:17:10,Tanya,online-boutique-5115,"If issues started 30 mins after the sale went live and sales are at unprecedented high - with new emails now being rejected... could this be a bottleneck issue?"
47,2025-07-23 09:17:25,PLAYER,online-boutique-5115,"botocore.exceptions.EndpointConnectionError: Could not connect to the endpoint URL: ""<https://email.us-west-2.amazonaws.com>"
48,2025-07-23 09:17:44,Daniel,online-boutique-5115,"Looking at that log message I'm thinking the daily sending quota has been exceeded leading Amazon SES (who manage our email sending service) to regulate and restrict them"
50,2025-07-23 09:18:25,PLAYER,online-boutique-5115,"can we contact Amazon and increase the limit ?"
51,2025-07-23 09:18:26,Tinus,online-boutique-5115,"Should we not revert to our backup email provider"
52,2025-07-23 09:18:38,Tanya,online-boutique-5115,"Proficient Cloud Services is our Managed Service Provider (MSP) for AWS. Whenever we've faced issues or needed service changes with AWS in the past we've routed our communications through them"
54,2025-07-23 09:19:08,PLAYER,online-boutique-5115,"Daniel Tanya - would it be quicker to use the legacy email system or contact Amazon ?"
55,2025-07-23 09:19:18,Tanya,online-boutique-5115,"Change over will be much quicker"
56,2025-07-23 09:19:43,Daniel,online-boutique-5115,"its been so long since we used that backup provider i don’t even know if its a visable option right now?  Its a quicker option that we can try not sure tbh."
57,2025-07-23 09:19:44,Tinus,online-boutique-5115,"I’ll leave with the IM to decide.  Lets just decide."
58,2025-07-23 09:20:05,PLAYER,business-comms-5115,"Apologies should mostl ikely be a P2 but considering the number of calls i may have gone a little too high"
59,2025-07-23 09:20:40,PLAYER,online-boutique-5115,"did we have similar limits with the legacy provider ?"
60,2025-07-23 09:20:45,Daniel,online-boutique-5115,"No we didn't"
61,2025-07-23 09:20:50,PLAYER,online-boutique-5115,"if so we'd end up in the same situation shirtly ..."
62,2025-07-23 09:21:01,Daniel,online-boutique-5115,"I think the limit is due to high sale- But legacy is our own system"
63,2025-07-23 09:21:03,PLAYER,online-boutique-5115,"oh ok in that case lets try the legacy system"
64,2025-07-23 09:21:03,Tinus,online-boutique-5115,"I suggest we let customers know we're aware of the issue and are working to fix it as soon as possible."
65,2025-07-23 09:21:18,Daniel,online-boutique-5115,"Ok switching over to backup provider its just a property change and a restart.  Give me a few mins…"
67,2025-07-23 09:21:50,PLAYER,online-boutique-5115,"in the meantime Tanya would you be able to reach out to Amazon and change the thresholds so we don't end up in the same situation in the future  with them ?\\"
68,2025-07-23 09:21:51,Tanya,online-boutique-5115,"Sure i am on call with them"
69,2025-07-23 09:21:59,PLAYER,online-boutique-5115,"thanks"
71,2025-07-23 09:22:20,PLAYER,business-comms-5115,"the issue was caused by limits within the Amazon SES email service"
