index,datetime,player,channel,message
0,2025-07-29 12:41:56,Bez,online-boutique-5191,"Hey everyone. I'm pumped today about our flash sale"
1,2025-07-29 12:42:02,Bez,online-boutique-5191,"You know it's been 53 years since the Beatles released Abbey Road right? My favourite album"
2,2025-07-29 12:42:07,Tanya,online-boutique-5191,"53 years already?? Wow that makes me feel old..."
3,2025-07-29 12:42:12,Bez,online-boutique-5191,"Indeed! We're celebrating today by promoting a flash sale on retro items from 1969"
4,2025-07-29 12:42:18,Bez,online-boutique-5191,"I re-watched Paul McCartney's Glastonbury set last night to get in the mood!"
6,2025-07-29 12:44:31,PLAYER,online-boutique-5191,"Clicked undefined button"
7,2025-07-29 12:45:21,PLAYER,online-boutique-5191,"Clicked org button"
8,2025-07-29 12:47:36,PLAYER,online-boutique-5191,"Clicked undefined button"
9,2025-07-29 12:47:53,chandan.nagaraja,business-comms-5191,"*Incident Number INC100039:* test P1"
10,2025-07-29 12:51:30,PLAYER,online-boutique-5191,"Clicked Start button"
12,2025-07-29 12:51:31,Tinus,online-boutique-5191,"That sounds great Bez. Huge Beatles fan myself here"
13,2025-07-29 12:51:36,Tinus,online-boutique-5191,"We've just deployed a couple of changes into prod earlier but we should be all good"
14,2025-07-29 12:51:41,Tinus,online-boutique-5191,"We're a step closer to allowing folks to pay for items from the 1960s with Bitcoin thanks to Daniel!"
15,2025-07-29 12:51:44,Daniel,online-boutique-5191,"Think of it like time travelling!"
16,2025-07-29 12:51:48,Bez,online-boutique-5191,"Wow good work Daniel! Looking forward to seeing it in action in prod"
17,2025-07-29 12:51:52,Tinus,online-boutique-5191,"How's the test-driven development going?"
18,2025-07-29 12:51:57,Daniel,online-boutique-5191,"TDDs going well. We are as solid as a rock! Though don't ask me what the Liskov Substitution Principle is..."
19,2025-07-29 12:52:04,Shay,online-boutique-5191,"erm - funny you should say that Daniel I'm just testing my checkout service change in prod and I can't complete the payment - something's up"
20,2025-07-29 12:52:11,Shay,online-boutique-5191,"I hope my checkout service change is all good. Can someone check its not just me? And before you ask yes I've cleared my cookies"
21,2025-07-29 12:52:17,Tanya,online-boutique-5191,"Sorry Daniel it's not looking good on my end either"
22,2025-07-29 12:52:20,Tinus,online-boutique-5191,"Uh oh...here we go again"
23,2025-07-29 12:52:24,Tinus,online-boutique-5191,"@Chandan Nagaraja can you ""Size up the Issue"" please and keep us informed"
24,2025-07-29 12:52:26,Bob,online-boutique-5191,"From what I can see it looks like we are still getting orders through"
25,2025-07-29 12:52:34,Daniel,online-boutique-5191,"It can't be payments service the new code shouldn't be invoked yet"
26,2025-07-29 12:52:40,Daniel,online-boutique-5191,"@Chandan Nagaraja it's worth having a look at the checkout service change first"
27,2025-07-29 12:52:44,Shay,online-boutique-5191,"@Chandan Nagaraja what should I look at first?"
28,2025-07-29 12:53:03,Bez,online-boutique-5191,"Get this sorted ASAP!!!"
29,2025-07-29 12:53:05,PLAYER,online-boutique-5191,"Hi Shay give me a minute let me take a look."
30,2025-07-29 12:53:11,Daniel,online-boutique-5191,"@Bob it could be UK only issue? I can also see orders coming through"
31,2025-07-29 12:53:13,Shay,online-boutique-5191,"Sure"
32,2025-07-29 12:53:14,PLAYER,online-boutique-5191,"Sure Bez"
33,2025-07-29 12:53:58,PLAYER,online-boutique-5191,"I see a 500 internal server when I tried to replicate the issue"
35,2025-07-29 12:54:17,PLAYER,online-boutique-5191,"Bob Shay are you both able to replicate the same error / issue?"
36,2025-07-29 12:54:30,Shay,online-boutique-5191,"Yes i see same error"
37,2025-07-29 12:54:39,PLAYER,online-boutique-5191,"ok."
38,2025-07-29 12:54:48,Bob,online-boutique-5191,"There are few customer complaints"
39,2025-07-29 12:54:51,PLAYER,online-boutique-5191,"I am checking further. give me few minutes"
40,2025-07-29 12:55:10,PLAYER,online-boutique-5191,"Bob are they complaining of the same issue? or something else?"
42,2025-07-29 12:55:26,Bob,online-boutique-5191,"Most of the complaints are around payments failing"
44,2025-07-29 12:55:38,Bob,online-boutique-5191,"We have 400+ calls already"
45,2025-07-29 12:56:03,PLAYER,online-boutique-5191,"Shay can you check if this CHG89361 was successful or if you see some errors internally with the checkout service"
47,2025-07-29 12:56:12,Shay,online-boutique-5191,"I will check  can you please create an incident ?"
48,2025-07-29 12:56:18,Shay,online-boutique-5191,"Need an incident to login to server"
49,2025-07-29 12:56:20,Bez,business-comms-5191,"Update?"
50,2025-07-29 12:56:33,chandan.nagaraja,business-comms-5191,"*Incident Number INC100029:* P1 Checkout errors for customers."
53,2025-07-29 12:57:07,Shay,online-boutique-5191,"Check out service is up and running did a quick health check - No errors from checkout"
54,2025-07-29 12:57:22,Shay,online-boutique-5191,"But i see few errors while apps are trying to connect to Paymnets service"
