index,datetime,player,channel,message
0,30/09/2025 10:34,Bez,online-boutique-6002,What a day! Our Grand Summer Sale kicked off this morning at 10 and the response has been insane. Can't believe we're already 5 hours in
1,30/09/2025 10:34,Bob,online-boutique-6002,Totally! Just checked the dashboard we've already crossed $160k+ in revenue :money_mouth_face: . The sale energy is next level!
2,30/09/2025 10:34,Tinus,online-boutique-6002,That's fantastic but hey this is just the beginning. Three days to go... I'm keeping my fingers crossed :crossed_fingers:
3,30/09/2025 10:35,Bez,online-boutique-6002,Seeing so many people shopping on a holiday it feels satisfying. Exactly the momentum we were hoping for
5,30/09/2025 10:36,PLAYER,online-boutique-6002,Clicked org button
6,30/09/2025 10:38,PLAYER,online-boutique-6002,Clicked Start button
8,30/09/2025 10:38,Shay,online-boutique-6002,Not this time! I just got a few alerts mentioning severe errors popping up in PROD
9,30/09/2025 10:38,Bob,online-boutique-6002,Weird... a few users just complained they are unable to complete their orders. Feels... off..
10,30/09/2025 10:39,PLAYER,online-boutique-6002,Shay please try to replicate and send the screenshot of issue
11,30/09/2025 10:39,Shay,online-boutique-6002,I tried placing orders but it's not going through
12,30/09/2025 10:39,Shay,online-boutique-6002,At the end it is showing empty cart while placing order
13,30/09/2025 10:39,PLAYER,online-boutique-6002,its the same issue with me
14,30/09/2025 10:39,Shay,online-boutique-6002,Got another alert just now
15,30/09/2025 10:39,PLAYER,online-boutique-6002,Shay can you please share the list of all the changes that went through
16,30/09/2025 10:40,Shay,online-boutique-6002,These are the list of changes : <https://uptime-labs.atlassian.net/wiki/spaces/ULPUBLIC/pages/1104216138/DEFCON+1+-+Change+Request+Details>
17,30/09/2025 10:40,PLAYER,online-boutique-6002,Bob how is the report looking? are we seeing any complaints yet
18,30/09/2025 10:40,Bob,online-boutique-6002,Sure let me look at my reports
19,30/09/2025 10:40,Bob,online-boutique-6002,Here are some of the complaints we've received in the last few minutes. It's coming all across the globe
20,30/09/2025 10:40,Bob,online-boutique-6002,"Germany - ""I added items to my cart clicked checkout and it just kept spinning. Then it dumped me back to an empty cart"
21,30/09/2025 10:40,Bob,online-boutique-6002,"USA - ""Order failed twice and now the cart is empty. I refreshed but now the site is laggy"
22,30/09/2025 10:40,Bob,online-boutique-6002,"Japan - ""Got to checkout then error 502. Tried again - cart gone"
23,30/09/2025 10:40,Bob,online-boutique-6002,To sum it all we have got 240+ reports globally
24,30/09/2025 10:40,Bob,online-boutique-6002,Metrics
25,30/09/2025 10:41,PLAYER,business-comms-6002,items getting removed from cart while checkout P1
26,30/09/2025 10:41,kshitij.kanth,business-comms-6002,*Incident Number INC100030:* items getting removed from cart while checkout P1
29,30/09/2025 10:41,Bez,business-comms-6002,I'm seeing some posts on social media about issues with our platform is this a regional issue or hitting customers globally?
30,30/09/2025 10:41,PLAYER,business-comms-6002,"its a global issue.\n\nHere are some of the complaints we've received in the last few minutes. It's coming all across the globe\n[4:10 PM] Germany - ""I added items to my cart clicked checkout and it just kept spinning. Then it dumped me back to an empty cart""\n[4:10 PM] USA - ""Order failed twice and now the cart is empty. I refreshed but now the site is laggy""\n[4:10 PM] Japan - ""Got to checkout then error 502. Tried again - cart gone"
31,30/09/2025 10:42,PLAYER,online-boutique-6002,Shay could you your change on prod. can you provide more detail on this\n*CHG919047*
32,30/09/2025 10:43,Shay,online-boutique-6002,But that change was on Recommendation service
33,30/09/2025 10:43,PLAYER,online-boutique-6002,Daniel can we have your eyes on this one? The items are getting removed from cart while checkout
34,30/09/2025 10:43,Shay,online-boutique-6002,It's a non-critical app. Must not break critical flow
35,30/09/2025 10:43,Daniel,online-boutique-6002,Sure it's better to check the logs now
36,30/09/2025 10:43,Daniel,online-boutique-6002,@Shay start it
37,30/09/2025 10:43,PLAYER,online-boutique-6002,Tanya could see one from your end as well.\ncan you please review *CHG919049*
38,30/09/2025 10:44,Shay,online-boutique-6002,Looking into logs now
