index,datetime,player,channel,message
22,2025-09-30 14:45:56,Maya,private-comms-6007,"@Sudarshan R let's build the core response team here. I've already added myself. Who else should we pull in to keep it tight and efficient?"
23,2025-09-30 14:46:00,Maya,private-comms-6007,"I'd say one senior person each from security platform and engineering. Also add Tanya tasks could be platform intensive"
24,2025-09-30 14:46:19,Maya,private-comms-6007,"I'll pull them in"
25,2025-09-30 14:46:26,Sudarshan R,private-comms-6007,"yes Bez Hamed Tanya Daniel"
26,2025-09-30 14:46:38,Maya,private-comms-6007,"Coordinate with the business queries"
27,2025-09-30 14:46:46,Daniel,private-comms-6007,"I'm here"
28,2025-09-30 14:46:50,Hamed,private-comms-6007,"Hi"
29,2025-09-30 14:46:57,Tanya,private-comms-6007,"I'm in as well"
30,2025-09-30 14:47:54,Sudarshan R,private-comms-6007,"Hey Maya please reach out to Tinus if We've got Cyvantics Security on retainer - just in case this gets out of hand"
31,2025-09-30 14:48:08,Maya,private-comms-6007,"Yes we've got an IR(incident response) retainer with Cyvantics Security"
32,2025-09-30 14:48:22,Maya,private-comms-6007,"Looped in Cyvantics Security - they're on their way now to take snapshots of the infected server and storage followed by forensics on it"
33,2025-09-30 14:48:32,Maya,private-comms-6007,"Meanwhile I've got this from Cyvantics. @Sudarshan R can you help track the steps and coordinate?"
34,2025-09-30 14:48:34,Maya,private-comms-6007,"<https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA>"
35,2025-09-30 14:48:39,Maya,private-comms-6007,"We've got isolation steps in the playbook but before we dive in can you paste that list here? I'll help team run through it"
36,2025-09-30 14:48:41,Sudarshan R,private-comms-6007,"Maya what are the next steps since you have the control now?"
37,2025-09-30 14:49:09,Maya,private-comms-6007,"Let's move faster towards isolation"
38,2025-09-30 14:49:15,Sudarshan R,private-comms-6007,"Steps for Isolation: Steps to be done mentioned along with the *owning* team 1. Disconnect the infected server -&gt; Platforms 2. Cut off infrastructure traffic -&gt; Platforms 3. Disconnect DB &amp; freeze backup -&gt; Application 4. Detach from Shared Resource -&gt; Platforms 5. Take snapshots (Disk &amp; Memory) -&gt; Ask team6. Kill suspicious process or activity -&gt; Platforms"
39,2025-09-30 14:49:18,Maya,private-comms-6007,"Track all the steps"
40,2025-09-30 14:49:23,Maya,private-comms-6007,"I've given write access to Tanya Hamed Daniel and myself"
41,2025-09-30 14:49:27,Tanya,private-comms-6007,"Disconnecting the checkout servers from the infra now"
42,2025-09-30 14:49:29,Daniel,private-comms-6007,"I'm on it. Disconnecting DB access for checkout and checking if scheduled backups exist"
43,2025-09-30 14:49:31,Hamed,private-comms-6007,"I'll verify if any shared storage is still attached to the checkout DB"
44,2025-09-30 14:49:43,Daniel,private-comms-6007,"Step 3 done DB connection to checkout is now cut"
45,2025-09-30 14:49:45,Tanya,private-comms-6007,"Step 1 done Checkout servers are now fully disconnected. Moving to isolate the infra from all external traffic"
46,2025-09-30 14:49:46,Sudarshan R,private-comms-6007,"All please confirm once the steps are complete"
47,2025-09-30 14:49:47,Hamed,private-comms-6007,"Step 4 confirmed No shared storage attached to checkout which makes sense since checkout has its standalone storage"
48,2025-09-30 14:49:53,Tanya,private-comms-6007,"Step 2 completed Infra is now fully cut off from the outside world. That means the website will remain completely down until we recover"
49,2025-09-30 14:49:58,Maya,private-comms-6007,"Step 5 done Cyvantics has completed taking snapshots of the checkout servers and database. They've now moved on to forensics. @Hamed we're good to kill the script now"
50,2025-09-30 14:50:08,Hamed,private-comms-6007,"Step 6 done The Script has been killed. @Sudarshan R let us know and double-check if anything else is pending on our side"
