index, datetime,player,channel,message
0,2025-10-17 14:03:28,Bez,online-boutique-6357,"What a day! Our Grand Summer Sale kicked off this morning at 10 and the response has been insane. Can't believe we're already 5 hours in"
1,2025-10-17 14:03:30,Bob,online-boutique-6357,"Totally! Just checked the dashboard we've already crossed $160k+ in revenue :money_mouth_face: . The sale energy is next level!"
2,2025-10-17 14:03:33,Tinus,online-boutique-6357,"That's fantastic but hey this is just the beginning. Three days to go... I'm keeping my fingers crossed :crossed_fingers:"
3,2025-10-17 14:03:36,Bez,online-boutique-6357,"Seeing so many people shopping on a holiday it feels satisfying. Exactly the momentum we were hoping for"
5,2025-10-17 14:04:54,player9,online-boutique-6357,"Clicked undefined button"
6,2025-10-17 14:04:56,player9,online-boutique-6357,"Clicked org button"
7,2025-10-17 14:04:58,player9,online-boutique-6357,"Clicked undefined button"
8,2025-10-17 14:07:04,player9,online-boutique-6357,"P1 Orders not going through - TEST"
9,2025-10-17 14:07:04,player9,business-comms-6357,"*Incident Number INC100077:* P1 Orders not going through - TEST"
10,2025-10-17 14:08:29,player9,online-boutique-6357,"Clicked Start button"
12,2025-10-17 14:08:31,Shay,online-boutique-6357,"Not this time! I just got a few alerts mentioning severe errors popping up in PROD"
13,2025-10-17 14:08:34,Bob,online-boutique-6357,"Weird... a few users just complained they are unable to complete their orders. Feels... off.."
14,2025-10-17 14:08:51,player9,online-boutique-6357,"Somemore details please"
15,2025-10-17 14:09:06,player9,business-comms-6357,"I am hearing about orders not going through on the website"
16,2025-10-17 14:09:09,player9,business-comms-6357,"I am investigating"
17,2025-10-17 14:09:18,Shay,online-boutique-6357,"Do you need more details from app side ?"
18,2025-10-17 14:09:29,player9,online-boutique-6357,"Bob what's happening? what are the customers complaining of?"
19,2025-10-17 14:09:32,Bob,online-boutique-6357,"Sure let me look at my reports"
20,2025-10-17 14:09:47,Bob,online-boutique-6357,"Here are some of the complaints we've received in the last few minutes. It's coming all across the globe"
21,2025-10-17 14:09:47,player9,online-boutique-6357,"Shay What errors are you seeing? i mean which service?"
22,2025-10-17 14:09:49,Bob,online-boutique-6357,"Germany - I added items to my cart clicked checkout and it just kept spinning. Then it dumped me back to an empty cart"
23,2025-10-17 14:09:51,Bob,online-boutique-6357,"USA - Order failed twice and now the cart is empty. I refreshed but now the site is laggy"
24,2025-10-17 14:09:53,Bob,online-boutique-6357,"Japan - Got to checkout then error 502. Tried again - cart gone"
